"id";"Image";"Nom";"Référence";"Catégorie";"Prix de base";"Prix final";"Quantité";"État";
"1152";"http://almoune.fr/img/p/2/9/7/8/2978.jpg";"ketchup aux tomates Chtoura 340 gr.";"";"Condiments";"1.658768";"1.75";"0";"1";
"960";"http://almoune.fr/img/p/2/5/5/4/2554.jpg";"Pignons de pin de Sibérie 100 g";"";"Fruits secs ";"3.781991";"3.99";"5";"1";
"194";"http://almoune.fr/img/p/1/8/8/4/1884.jpg";"Moule Falafel 100 g";"";"Autres";"4.166667";"5";"-8";"1";
"360";"http://almoune.fr/img/p/2/1/3/7/2137.jpg";"Ble dur complet Duru 1 kg";"";"Aliments et Laitiers";"2.834123";"2.99";"-4";"1";
"80";"http://almoune.fr/img/p/1/6/7/0/1670.jpg";"Noix de Muscade Moulues Abido 50g";"";"Épices";"2.180095";"2.3";"-1";"1";
"645";"http://almoune.fr/img/p/3/3/0/6/3306.jpg";"Coffee mate The original - 400 gr";"";"Cafés";"7.535545";"7.95";"0";"1";
"698";"http://almoune.fr/img/p/3/1/4/9/3149.jpg";"Noix confites au sirop 450 gr.";"mraba el jozz";"Confitures";"5.213270";"5.5";"0";"1";
"530";"http://almoune.fr/img/p/2/2/7/5/2275.jpg";"Aubergines Makdous- Al Dayaa 1kg";"";"Légumes Marinés";"8.780000";"9.26";"0";"1";
"1086";"http://almoune.fr/img/p/3/1/0/9/3109.jpg";"Boisson instantanée rose (30g) Aruba";"";"Jus en poudre instantanée";"0.938389";"0.99";"0";"1";
"138";"http://almoune.fr/img/p/1/8/2/8/1828.jpg";"Concentré de Piment Fort turc - Suntat 600g";"";"Accueil";"2.843602";"3";"0";"1";
"2128";"http://almoune.fr/img/p/4/0/0/3/4003.jpg";"Huile d'olive libanaise - Chtoura mountain 750 ml";"";"Accueil";"12.085308";"12.75";"0";"1";
"24";"http://almoune.fr/img/p/1/6/1/4/1614.jpg";"Halawa Pistaches - Durra 350g";"";"Halawa";"3.080569";"3.25";"-3";"1";
"1958";"http://almoune.fr/img/p/3/9/2/3/3923.jpg";"Zaatar rouge d'Alep 1kg";"";"Accueil";"7.109005";"7.5";"-2";"1";
"2751";"http://almoune.fr/img/p/4/1/9/1/4191.jpg";"Baklava Hallab 900gr";"";"Gourmandises";"13.270142";"14";"0";"0";
"1735";"http://almoune.fr/img/p/3/6/3/5/3635.jpg";"Eau de roses  Al Baraka 250 ml";"";"Ingrédients de pâtisserie";"2.796209";"2.95";"-1";"1";
"473";"http://almoune.fr/img/p/2/3/2/4/2324.jpg";"Noix de cajou grillées salées 250gr";"";"Fruits à coques grillés";"3.740000";"3.95";"-3";"1";
"312";"http://almoune.fr/img/p/2/0/0/2/2002.jpg";"Olives vertes Salkini Cassées - vrac 500 g";"";"Accueil";"3.554502";"3.75";"0";"1";
"816";"http://almoune.fr/img/p/2/4/8/6/2486.jpg";"Baklava Mixte - Al-Sharq 450g";"";"Accueil";"14.208531";"14.99";"0";"0";
"1280";"http://almoune.fr/img/p/2/9/4/9/2949.jpg";"Mélange extra Fruit sec grillé salé Kazzi 250 gr.";"";"Fruits à coques grillés";"4.255924";"4.49";"0";"1";
"1029";"http://almoune.fr/img/p/3/0/4/4/3044.jpg";"Bissat Halawa sans sucre 250 g";"";"Halawa";"3.317536";"3.5";"0";"1";
"2072";"http://almoune.fr/img/p/3/9/5/6/3956.jpg";"Tora Bika creamy latte - 20 x 30g";"";"Boissons";"9.469194";"9.99";"3";"1";
"425";"http://almoune.fr/img/p/2/0/3/0/2030.jpg";"Cheveux d'Ange Yufka 500 g";"";"Accueil";"2.654028";"2.8";"-20";"1";
"2358";"http://almoune.fr/img/p/4/1/0/9/4109.jpg";"Zaatar Premium 250gr Boulos";"";"Accueil";"7.109005";"7.5";"0";"1";
"1395";"http://almoune.fr/img/p/3/2/1/5/3215.jpg";"Poivre Noir entier Abido 50g.";"";"Épices";"1.469194";"1.55";"-5";"1";
"256";"http://almoune.fr/img/p/1/9/4/6/1946.jpg";"Salade d'olives Durra 325g";"";"Accueil";"3.008500";"3.17";"1";"1";
"1623";"http://almoune.fr/img/p/3/4/7/5/3475.jpg";"Kol w chokr (baklava) cajou fabriqués au Liban 1.5 kg";"";"Baklava";"33.080569";"34.9";"-2";"1";
"1790";"http://almoune.fr/img/p/3/7/4/4/3744.jpg";"Pâte de piments - Hikayat 660 gr";"";"Accueil";"3.364929";"3.55";"-1";"1";
"202";"http://almoune.fr/img/p/1/8/9/2/1892.jpg";"Olives noires Koura 500 g";"";"Olives";"3.781991";"3.99";"223";"1";
"368";"http://almoune.fr/img/p/2/1/4/5/2145.jpg";"Graines de courge decortiquées crues 250";"";"Fruits secs ";"2.606635";"2.75";"0";"0";
"88";"http://almoune.fr/img/p/1/6/7/8/1678.jpg";"Thym Mixte Alep (Zaatar Halabi Rouge)  - Ossraty 454g";"";"Accueil";"2.834123";"2.99";"0";"1";
"1339";"http://almoune.fr/img/p/3/9/6/3/3963.jpg";"Mélange d'épices pour kabseh - Abido 50g.";"";"Épices";"1.753555";"1.85";"0";"1";
"1564";"http://almoune.fr/img/p/3/3/1/7/3317.jpg";"Aubergines Grillées Hikayat 2 1050 gr";"";"Conserves";"6.161137";"6.5";"-1";"1";
"538";"http://almoune.fr/img/p/2/2/8/3/2283.jpg";"Houmous Tahini - Al Dayaa 200g";"";"Conserves";"0.800000";"0.84";"0";"0";
"1098";"http://almoune.fr/img/p/2/7/6/4/2764.jpg";"Vinaigre de vin rouge  Bio 50 cL";"";"Huiles et vinaigres";"3.317536";"3.5";"0";"1";
"146";"http://almoune.fr/img/p/1/8/3/6/1836.jpg";"Concentré de Piment Doux  - Tukas 700g";"";"Accueil";"3.592417";"3.79";"0";"1";
"32";"http://almoune.fr/img/p/3/6/8/6/3686.jpg";"Olives vertes Salkini - Durra 650g";"";"Accueil";"4.729858";"4.99";"7";"1";
"1511";"http://almoune.fr/img/p/3/3/1/2/3312.jpg";"Ghee Samne Baqara el Haloub 400g. Golden Medal";"";"Ghee - beurre clarifié - samneh";"9.241706";"9.75";"0";"1";
"1966";"http://almoune.fr/img/p/3/8/5/2/3852.jpg";"Arak Mijana Crystal 500ml";"";"Arack ou Arak Libanais ";"19.583333";"23.5";"0";"1";
"596";"http://almoune.fr/img/p/4/0/4/1/4041.jpg";"Mélange de noix sans sel AL KAZZI - 300gr";"";"Accueil";"6.426540";"6.78";"0";"1";
"1743";"http://almoune.fr/img/p/3/6/4/4/3644.jpg";"Arak Jawary 75 cl";"";"Arack ou Arak Libanais ";"24.991667";"29.99";"0";"1";
"481";"http://almoune.fr/img/p/2/2/2/9/2229.jpg";"Poudre d'Oignon - Adida 50g";"";"Épices";"1.083333";"1.3";"-11";"1";
"320";"http://almoune.fr/img/p/2/0/9/7/2097.jpg";"ABRICOT JUMBO SECHE en vrac 250 g";"";"Apéritifs et pain";"2.369700";"2.5";"0";"0";
"824";"http://almoune.fr/img/p/2/4/9/6/2496.jpg";"Maamoul mixte 7 pièces - 500g";"";"Accueil";"9.004739";"9.5";"0";"1";
"2988";"http://almoune.fr/img/p/4/2/2/2/4222.jpg";"Maamoul Alzahra'a 16 g";"";"Accueil";"2.834123";"2.99";"10";"1";
"1039";"http://almoune.fr/img/p/3/2/2/3/3223.jpg";"Labneh Mouneh artisanal nature 200g.";"";"Produits laitiers";"5.687204";"6";"-11";"1";
"2080";"http://almoune.fr/img/p/3/9/6/4/3964.jpg";"Concombres marinés - Gardenia 600g";"";"Légumes Marinés";"5.639810";"5.95";"-2";"1";
"1454";"http://almoune.fr/img/p/3/2/8/5/3285.jpg";"Sirop - Vimto 0.72L";"";"Accueil";"6.151659";"6.49";"14";"1";
"433";"http://almoune.fr/img/p/2/0/3/8/2038.jpg";"Soudjouk Cocktail 250g Tutunjian";"";"Viandes - Poissons";"5.687204";"6";"0";"0";
"1403";"http://almoune.fr/img/p/3/2/2/9/3229.jpg";"Biscuit tendre au date 15x21g";"";"Friandises";"2.834123";"2.99";"0";"1";
"1686";"http://almoune.fr/img/p/3/5/5/2/3552.jpg";"Boisson pétillante au citron Kazouza 1941 - 275 ml";"";"Jus";"1.279621";"1.35";"-156";"1";
"264";"http://almoune.fr/img/p/1/9/5/4/1954.jpg";"Makdous à l'huile  (Aubergines farcies) Durra 600g";"";"Légumes Marinés";"6.398104";"6.75";"-22";"1";
"1631";"http://almoune.fr/img/p/3/4/6/1/3461.jpg";"Bokaj cajou fabriqués au Liban en vrac 4 pièces ≈ 80 gr";"";"Accueil";"2.701422";"2.85";"0";"1";
"1227";"http://almoune.fr/img/p/3/1/3/2/3132.jpg";"Fruits secs grillés salés Extra Fancy 350gr";"";"Chips et apéritifs";"7.109005";"7.5";"0";"0";
"1171";"http://almoune.fr/img/p/3/0/3/0/3030.jpg";"Mélasse de grenade Boulos 25cl";"";"Mélasses et miels";"4.502370";"4.75";"9";"1";
"1798";"http://almoune.fr/img/p/3/7/7/0/3770.jpg";"Verjus (Hamod el Hosrom) - Chtoura Garden 250 mL";"";"Huiles et vinaigres";"2.834123";"2.99";"0";"1";
"977";"http://almoune.fr/img/p/3/1/3/1/3131.jpg";"Safran d'Iran 0.6 gr.";"";"Accueil";"3.554502";"3.75";"0";"1";
"2024";"http://almoune.fr/img/p/3/8/9/1/3891.jpg";"Caviar d'aubergine à la libanaise exceptionnellement authentique - Flavva 200g";"";"Entrées-Mezzé";"3.781991";"3.99";"-1";"1";
"210";"http://almoune.fr/img/p/1/9/0/0/1900.jpg";"Légumes Marinés mixtes Yonca 250 gr";"";"Aliments et Laitiers";"0.947900";"1";"0";"0";
"376";"http://almoune.fr/img/p/2/1/5/3/2153.jpg";"Lentilles Rouges - Akdeniz 900 g";"";"Aliments et Laitiers";"2.138400";"2.26";"0";"0";
"96";"http://almoune.fr/img/p/1/6/8/6/1686.jpg";"Patisserie mahruse mixed 500 g";"";"Gourmandises";"17.589000";"18.56";"0";"0";
"1347";"http://almoune.fr/img/p/3/7/1/8/3718.jpg";"Arachides grillées salées - O'regal 500 gr.";"";"Fruits à coques grillés";"3.080569";"3.25";"0";"1";
"661";"http://almoune.fr/img/p/3/1/2/9/3129.jpg";"Courgettes Farcies à la Libanaise - Diwan 380g";"";"Conserves";"3.649289";"3.85";"-40";"1";
"714";"http://almoune.fr/img/p/4/0/4/6/4046.jpg";"Foul - fèves Recette Libanaise - California Garden 400g";"";"Conserves";"1.412322";"1.49";"100";"1";
"546";"http://almoune.fr/img/p/2/2/9/0/2290.jpg";"Baklava Premium (Petit) - Douaihy 360g";"";"Baklava";"14.220000";"12.5";"0";"0";
"2602";"http://almoune.fr/img/p/4/1/7/2/4172.jpg";"Arak Gantous 70 cl";"";"Arack ou Arak Libanais ";"28.333333";"34";"12";"1";
"893";"http://almoune.fr/img/p/2/8/8/3/2883.jpg";"Shanklesh Golden plate 420 gr";"";"Accueil";"7.109005";"7.5";"0";"1";
"1108";"http://almoune.fr/img/p/2/7/2/7/2727.jpg";"Café Najjar Super extra Cardamome 200gr";"";"Accueil";"4.729858";"3.99";"16";"1";
"154";"http://almoune.fr/img/p/1/8/4/4/1844.jpg";"Biscuit Rouleau cacao - Ulker 150g";"";"Gourmandises";"1.895735";"2";"0";"0";
"40";"http://almoune.fr/img/p/1/6/3/0/1630.jpg";"Soujuk à l'Ail Fort Suntat 250g";"";"Aliments et Laitiers";"3.270142";"3.45";"0";"1";
"1519";"http://almoune.fr/img/p/3/3/3/7/3337.jpg";"Boulghour brun fin 1kg Chtoura garden";"";"Boulghour";"3.175355";"3.35";"-71";"1";
"2137";"http://almoune.fr/img/p/4/0/2/0/4020.jpg";"Houmous tahina - Al Wadi 850g";"";"Conserves";"3.459716";"3.65";"-1";"1";
"604";"http://almoune.fr/img/p/2/3/4/7/2347.jpg";"Lina - Sedita 60g";"";"Accueil";"0.000000";"0";"0";"0";
"1751";"http://almoune.fr/img/p/3/6/6/9/3669.jpg";"Cafetière libanaise en inox (Rakwe) - 8 tasses";"";"Cafés";"0.000000";"0";"1";"0";
"489";"http://almoune.fr/img/p/2/2/3/6/2236.jpg";"Jus à la Mangue - Junet 250ml";"";"Jus";"1.279621";"1.35";"-10";"1";
"328";"http://almoune.fr/img/p/2/1/0/5/2105.jpg";"Fromage Chilal al halabi - 450g";"";"Aliments et Laitiers";"8.521327";"8.99";"-40";"1";
"833";"http://almoune.fr/img/p/2/5/3/1/2531.jpg";"Colorants pour oeufs de Pâques - Rouge";"";"Accueil";"1.125000";"1.35";"49";"1";
"1297";"http://almoune.fr/img/p/3/1/7/2/3172.jpg";"Hot dog de poulet - ZWAN 400g.";"";"Accueil";"2.606635";"2.75";"8";"1";
"1047";"http://almoune.fr/img/p/3/0/4/5/3045.jpg";"Pâtes Orzo large (langues d'oiseaux) 500g.";"";"Accueil";"1.886256";"1.99";"-7";"1";
"2088";"http://almoune.fr/img/p/4/0/0/6/4006.jpg";"Foul mdamas - Fèves avec pois chiches en saumure - California Garden 400g";"";"Conserves";"1.412322";"1.49";"44";"1";
"1916";"http://almoune.fr/img/p/3/8/2/0/3820.jpg";"Barazek Al Rawda 700g";"";"Gâteaux - Biscuits orientaux";"9.469194";"9.99";"0";"1";
"441";"http://almoune.fr/img/p/2/0/4/5/2045.jpg";"Maamoul petits datte14 pièces";"";"Aliments et Laitiers";"7.582938";"8";"0";"1";
"1411";"http://almoune.fr/img/p/3/2/4/7/3247.jpg";"Ich el belbol douaihy mix 400gr.";"";"Patisserie Douaihy";"14.208531";"14.99";"0";"1";
"272";"http://almoune.fr/img/p/1/9/6/2/1962.jpg";"Loukoum Mastic  (Raha) - 400g";"";"Gourmandises";"2.369668";"1.9";"0";"0";
"782";"http://almoune.fr/img/p/2/4/6/9/2469.jpg";"Biscuits Petit Beurre Natures  - Ulker 450g";"";"Gourmandises";"2.132701";"2.25";"0";"0";
"1640";"http://almoune.fr/img/p/3/5/0/6/3506.jpg";"Jello ou gelée ananas halal - Domo 85 gr";"";"Accueil";"1.033175";"1.09";"6";"1";
"1236";"http://almoune.fr/img/p/4/1/9/6/4196.jpg";"Mélasse de grenade Anjar 600ml";"";"Condiments";"7.251185";"7.65";"1";"1";
"1182";"http://almoune.fr/img/p/3/5/7/3/3573.jpg";"Vin blanc de blanc - 75 cl KSARA";"";"Accueil";"9.083333";"10.9";"-3";"1";
"986";"http://almoune.fr/img/p/3/1/3/0/3130.jpg";"Pois chiche dragées O'Régal 250 g.";"";"Gourmandises";"1.886256";"1.99";"24";"1";
"2032";"http://almoune.fr/img/p/3/8/9/7/3897.jpg";"Baklava syrien fabrication artisanale 900gr.";"";"Baklava";"33.080569";"34.9";"0";"1";
"218";"http://almoune.fr/img/p/1/9/0/8/1908.jpg";"Pain grillé Gressini A l'anis Cnossos 250g";"";"Apéritifs et pain";"2.606635";"2.45";"0";"0";
"384";"http://almoune.fr/img/p/2/1/6/1/2161.jpg";"Aubergines Frites Tamek (Moussaka) 380g";"";"Conserves";"2.606635";"2.75";"-1";"1";
"104";"http://almoune.fr/img/p/1/7/9/4/1794.jpg";"Haricots blancs bouillis - Akdeniz 570g";"";"Aliments et Laitiers";"1.461900";"1.54";"0";"0";
"670";"http://almoune.fr/img/p/2/4/1/1/2411.jpg";"Bourma aux pistaches frais  - 500gr";"";"Accueil";"9.469194";"9.99";"0";"0";
"722";"http://almoune.fr/img/p/2/4/6/0/2460.jpg";"Moutarde Hot dog Dolly's 260ml";"";"Accueil";"1.886256";"1.99";"0";"1";
"2436";"http://almoune.fr/img/p/4/1/4/7/4147.jpg";"Variante de légume Mechaalany 600gr";"";"Accueil";"4.691943";"4.95";"-1";"1";
"554";"http://almoune.fr/img/p/2/2/9/8/2298.jpg";"Biscuit Unica aux Fraises (x24) - Gandour 600g";"";"Friandises";"4.270000";"4.5";"0";"0";
"901";"http://almoune.fr/img/p/2/6/1/6/2616.jpg";"Vermicelles - Tosca 1kg";"";"Accueil";"2.834123";"2.99";"6";"1";
"1809";"http://almoune.fr/img/p/3/9/3/2/3932.jpg";"Menthe séchée Abido 500gr.";"";"Épices";"7.109005";"7.5";"-11";"1";
"2035";"http://almoune.fr/img/p/3/9/0/7/3907.jpg";"Hummus aux poivrons exceptionnellement authentique - Flavva 200g";"";"Entrées-Mezzé";"3.781991";"3.99";"-1";"1";
"221";"http://almoune.fr/img/p/3/6/0/1/3601.jpg";"Vin Rouge Reserve Du Couvent - 75 cl KSARA";"";"Accueil";"9.083333";"10.9";"248";"1";
"387";"http://almoune.fr/img/p/2/1/6/4/2164.jpg";"Boisson instantanée orange  (30g) Aruba";"";"Jus en poudre instantanée";"0.379100";"0.4";"0";"1";
"107";"http://almoune.fr/img/p/1/7/9/7/1797.jpg";"Boulghour avec vermicelles- Akdeniz 900g";"";"Aliments et Laitiers";"2.009700";"2.12";"0";"0";
"673";"http://almoune.fr/img/p/2/4/1/4/2414.jpg";"Maamoul aux pétales de fleurs d'orange - DOUAIHY 350g";"";"Patisserie Douaihy";"11.364929";"11.99";"0";"0";
"725";"http://almoune.fr/img/p/2/4/6/3/2463.jpg";"Levure boulangère abido 50gr";"";"Epices";"1.137441";"1.2";"-4";"1";
"1583";"http://almoune.fr/img/p/3/3/9/2/3392.jpg";"Pois Chiches Ceci Cidacos 570 gr";"";"Accueil";"0.938389";"0.99";"1";"0";
"2439";"http://almoune.fr/img/p/4/1/5/4/4154.jpg";"bicarbonate Spico 500 g";"";"Accueil";"4.041667";"4.85";"-1";"1";
"557";"http://almoune.fr/img/p/2/3/0/1/2301.jpg";"Baba Ghanouj (caviar d'aubergines libanais)  - Chtoura Garden 850g";"";"Conserves";"4.620000";"4.87";"0";"1";
"904";"http://almoune.fr/img/p/3/1/6/6/3166.jpg";"Makdous Anjar 600gr";"";"Légumes Marinés";"7.345972";"7.75";"0";"0";
"1120";"http://almoune.fr/img/p/2/7/1/9/2719.jpg";"Boulgour gros brun  Fark 1kg";"";"Boulghour";"2.549763";"2.69";"0";"0";
"165";"http://almoune.fr/img/p/1/8/5/5/1855.jpg";"Raisins secs Golden Jumbo Chilli - 250g";"";"Fruits secs ";"2.369668";"2.5";"-2";"1";
"51";"http://almoune.fr/img/p/1/6/4/1/1641.jpg";"Graines de Tournesol Salées  - Sheki 180g";"";"Apéritifs et pain";"1.374408";"0.75";"0";"0";
"1530";"http://almoune.fr/img/p/3/8/0/8/3808.jpg";"Colorant vert pour oeuf de Pâques et pâtisserie Anatoli 3g avec Gants";"";"Autres";"1.279621";"1.35";"30";"1";
"2149";"http://almoune.fr/img/p/4/0/5/2/4052.jpg";"Kaak short fingers Extra - Moulin d'or 375g";"";"Accueil";"3.317536";"3.5";"0";"1";
"2609";"http://almoune.fr/img/p/4/1/7/6/4176.jpg";"Acide citrique en vrac 100gr";"";"Accueil";"1.327014";"1.4";"-1";"1";
"615";"http://almoune.fr/img/p/2/3/6/2/2362.jpg";"Pignons de pin - Meyva 250g";"";"Accueil";"11.848341";"12.5";"0";"1";
"1763";"http://almoune.fr/img/p/3/6/4/9/3649.jpg";"Batônnets de dattes au son de blé - Soler's 260 gr";"";"Gourmandises";"3.497630";"3.69";"-12";"1";
"500";"http://almoune.fr/img/p/2/2/4/7/2247.jpg";"Jus à l'Orange - Junet 200ml";"";"Jus";"0.710000";"0.75";"0";"0";
"339";"http://almoune.fr/img/p/2/1/1/6/2116.jpg";"Menthe Séchée - ABIDO 30g";"";"Épices";"1.137441";"1.2";"4";"1";
"845";"http://almoune.fr/img/p/2/5/2/3/2523.jpg";"Café nature Abi Nasr 200 gr.";"";"Cafés";"3.080569";"3.25";"0";"1";
"1308";"http://almoune.fr/img/p/3/0/4/3/3043.jpg";"Coriandre déshydraté 90 g. Sainte lucie";"";"Épices";"7.109005";"7.5";"0";"0";
"1875";"http://almoune.fr/img/p/4/1/0/8/4108.jpg";"Melasse de raisin 800gr.";"";"Accueil";"5.213270";"5.5";"1";"1";
"2099";"http://almoune.fr/img/p/3/9/9/1/3991.jpg";"Sumac moulu - Spico 500gr.";"";"Épice brute";"4.976303";"5.25";"-5";"1";
"1927";"http://almoune.fr/img/p/3/8/1/3/3813.jpg";"Epices kafta Gardenia 50gr.";"";"Épices";"1.611374";"1.7";"-14";"1";
"2722";"http://almoune.fr/img/p/4/1/8/5/4185.jpg";"Huile d'olive bio Tunisienne Phoenicia 2eme cueillette 500mL";"";"Accueil";"15.156398";"15.99";"1";"1";
"452";"http://almoune.fr/img/p/2/3/1/2/2312.jpg";"Tahina (crème de Sésame) - Al Sanabel 800g";"";"Accueil";"5.203791";"5.49";"0";"1";
"1422";"http://almoune.fr/img/p/3/2/6/0/3260.jpg";"Halva ou Halwa Pistache Al BURJ 400gr. Super Extra";"";"Halawa";"6.161137";"6.5";"0";"1";
"1706";"http://almoune.fr/img/p/3/5/9/0/3590.jpg";"Zhourat ou Tisane libanaise aux herbes et aux amandes - Gardenia100 gr";"";"Accueil";"2.843602";"3";"10";"1";
"283";"http://almoune.fr/img/p/1/9/7/3/1973.jpg";"Basma Gombo Extra 400gr";"";"Accueil";"2.537700";"2.68";"-275";"1";
"1652";"http://almoune.fr/img/p/3/4/9/7/3497.jpg";"Baba ghanouj Durra 850 gr";"";"Conserves";"4.255924";"4.49";"-9";"1";
"1817";"http://almoune.fr/img/p/3/7/0/6/3706.jpg";"Jus en poudre cocktail 12 sachets - Ice Refreshing 360 gr";"";"Jus en poudre instantanée";"4.265403";"4.5";"-11";"1";
"997";"http://almoune.fr/img/p/3/0/6/7/3067.jpg";"Gaufrettes choco 24 La vita";"";"Friandises";"0.236967";"0.25";"12";"1";
"395";"http://almoune.fr/img/p/2/1/7/2/2172.jpg";"Pain Lavash env.360 g";"";"pain et Kaak";"3.383600";"3.57";"0";"1";
"2327";"http://almoune.fr/img/p/4/0/9/0/4090.jpg";"MATE Taragui 250gr.";"";"Accueil";"3.080569";"3.25";"55";"1";
"1366";"http://almoune.fr/img/p/3/1/8/3/3183.jpg";"Ails doux aux fines Herbes Coquet 195gr. net";"";"Conserves";"3.781991";"3.99";"-1";"1";
"681";"http://almoune.fr/img/p/2/4/3/1/2431.jpg";"Mouloukhiye seché - SHP 200g";"";"Accueil";"3.554502";"3.75";"0";"1";
"734";"http://almoune.fr/img/p/2/4/6/5/2465.jpg";"Yaourt Laban Fromage du Liban 1kg";"";"Yaourt et Labneh";"4.265403";"4.5";"-36";"1";
"565";"http://almoune.fr/img/p/2/3/0/9/2309.jpg";"Cafétière émaillée (Rakwe) - 10 tasses";"";"Cafés";"8.330000";"10";"0";"0";
"912";"http://almoune.fr/img/p/3/1/5/1/3151.jpg";"Olive vert Grillé marinée dans l'huile 940gr.";"";"Légumes Marinés";"7.573460";"7.99";"0";"0";
"934";"http://almoune.fr/img/p/2/5/4/8/2548.jpg";"Halawa Pistaches - Durra 350g";"";"Halawa";"4.729858";"4.99";"34";"1";
"173";"http://almoune.fr/img/p/1/8/6/3/1863.jpg";"Concombres marinés - Cortas 625g";"";"Légumes Marinés";"4.028436";"4.25";"-30";"1";
"59";"http://almoune.fr/img/p/1/6/4/9/1649.jpg";"Anis Moulu - Abido  50g";"";"Épices";"1.412322";"1.49";"7";"1";
"1539";"http://almoune.fr/img/p/3/7/6/5/3765.jpg";"Halawa pistaches - Arkan 375 gr";"";"Halawa";"4.691943";"4.95";"9";"1";
"2159";"http://almoune.fr/img/p/4/0/6/6/4066.jpg";"Makdous libanais à l'huile d'olive - Chalhoub's Pantry 370 gr";"Qualitée Exceptionnelle";"Légumes Marinés";"4.265403";"4.5";"0";"1";
"623";"http://almoune.fr/img/p/2/3/7/2/2372.jpg";"Eponge naturelle LUFFA - Ahlam";"";"Autres";"2.834123";"3.4";"22";"1";
"2386";"http://almoune.fr/img/p/4/1/3/0/4130.jpg";"Cake cerise lahfa";"";"Accueil";"1.886256";"1.99";"0";"1";
"509";"http://almoune.fr/img/p/2/2/5/5/2255.jpg";"Mélange de Kashtalia  Aruba 200g";"";"Ingrédients de pâtisserie";"1.886256";"1.99";"0";"1";
"853";"http://almoune.fr/img/p/2/5/3/8/2538.jpg";"Semoule Extra moyenne 1kg";"";"Ingrédients de pâtisserie";"2.227488";"2.35";"-2";"1";
"1062";"http://almoune.fr/img/p/3/0/5/3/3053.jpg";"Bourma Cajou douaihy 1kg";"";"Patisserie Douaihy";"17.497630";"18.46";"0";"1";
"117";"http://almoune.fr/img/p/1/8/0/7/1807.jpg";"Sahlab en poudre  80g";"";"Condiments";"1.706161";"1.8";"0";"0";
"2107";"http://almoune.fr/img/p/3/9/8/7/3987.jpg";"Baba ghanouj (caviar d’aubergines libanais) - Alsaadah 400g";"";"Conserves";"1.886256";"1.99";"22";"1";
"3";"http://almoune.fr/img/p/1/5/9/3/1593.jpg";"Boulghour Gros- Altunsa 900g";"";"Aliments et Laitiers";"1.881000";"1.98";"0";"0";
"1482";"http://almoune.fr/img/p/3/2/7/5/3275.jpg";"Zaatar Libanais Second House Products 250 gr";"";"Accueil";"4.597156";"4.85";"0";"1";
"1430";"http://almoune.fr/img/p/3/2/5/7/3257.jpg";"Gaufrette Nouba LU 10x17.5g";"";"Accueil";"5.203791";"5.49";"-1";"1";
"1714";"http://almoune.fr/img/p/3/6/0/8/3608.jpg";"Vin rouge Altitudes - IXSIR 2020 - 75 cl";"";"Accueil";"13.325000";"15.99";"50";"1";
"291";"http://almoune.fr/img/p/1/9/8/1/1981.jpg";"Baklava Rashid 400g";"";"Gourmandises";"11.438900";"12.07";"0";"0";
"1660";"http://almoune.fr/img/p/3/5/1/9/3519.jpg";"Amandes émondées frites au paprika piquant - 250 gr";"";"Fruits à coques grillés";"4.729858";"4.99";"0";"1";
"1259";"http://almoune.fr/img/p/2/9/6/3/2963.jpg";"Vinaigre Balsamique Yamama 300mL";"";"Huiles et vinaigres";"1.658768";"1.75";"-8";"1";
"2959";"http://almoune.fr/img/p/4/2/0/5/4205.jpg";"Mini cookies Classique Papapodoulos 70gr";"";"Accueil";"1.886256";"1.99";"18";"1";
"1826";"http://almoune.fr/img/p/3/7/5/3/3753.jpg";"Salade mechouïa piquante - Fantasia 350 g";"";"Accueil";"2.834123";"2.99";"-12";"1";
"2051";"http://almoune.fr/img/p/3/9/3/9/3939.jpg";"Confiture d'abricot au miel 50% - L'atelier du miel 230g";"";"Confitures";"12.796209";"13.5";"1";"1";
"2336";"http://almoune.fr/img/p/4/0/8/1/4081.jpg";"Top juice mangue 190ml";"";"Accueil";"0.900474";"0.95";"2";"1";
"689";"http://almoune.fr/img/p/2/4/3/3/2433.jpg";"MENU REVEILLON - 5 mezzés, 8 pers";"";"Accueil";"32.834123";"31.39";"0";"0";
"235";"http://almoune.fr/img/p/1/9/2/5/1925.jpg";"Arome De rose Anjar 300 ml";"";"Ingrédients de pâtisserie";"2.369668";"2.5";"1";"1";
"742";"http://almoune.fr/img/p/3/9/6/7/3967.jpg";"Pois chiches gros calibre 42/44 excellente qualité - 25kg";"";"Accueil";"93.838863";"99";"-38";"1";
"1600";"http://almoune.fr/img/p/3/3/4/5/3345.jpg";"Amandes grillées salées premium de Grèce 250gr.";"";"Fruits à coques grillés";"4.729858";"4.99";"16";"1";
"1196";"http://almoune.fr/img/p/3/0/4/0/3040.jpg";"Cornes de gazelle - Biscuit D'or 200 Gr.";"";"Gourmandises";"2.796209";"2.95";"-3";"1";
"921";"http://almoune.fr/img/p/2/9/8/0/2980.jpg";"Fromage Happy Cow 400gr";"";"Aliments et Laitiers";"4.729858";"4.99";"43";"1";
"942";"http://almoune.fr/img/p/2/5/6/6/2566.jpg";"Nescafé 3en1 20 sachets 330g.";"";"Cafés";"6.208531";"6.55";"0";"0";
